trip_id,stop_id,route_id,day,stop_sequence_norm,hour,is_rush_hour,is_weekend,day_of_week,route_type,n_stops_on_trip,prior_stop_delay,temp_deviation,route_frequency,delay_minutes
T007,S018,R004,2024-03-16,1.0,11,0,1,5,3,6,2.91,4.08,1.0,4.31
T007,S013,R004,2024-03-16,0.0,10,1,1,5,3,6,0.0,4.08,1.0,0.0
T007,S014,R004,2024-03-16,0.2,10,1,1,5,3,6,0.0,4.08,1.0,0.0
T007,S001,R004,2024-03-16,0.4,10,1,1,5,3,6,0.0,4.08,1.0,0.68
T007,S020,R004,2024-03-16,0.6,10,1,1,5,3,6,0.68,4.08,1.0,2.66
T007,S017,R004,2024-03-16,0.8,10,1,1,5,3,6,2.66,4.08,1.0,3.34
T007,S018,R004,2024-03-16,1.0,10,1,1,5,3,6,3.34,4.08,1.0,3.07
T008,S011,R005,2024-03-16,0.0,20,1,1,5,3,6,0.0,4.08,1.0,3.15
T008,S010,R005,2024-03-16,0.2,20,1,1,5,3,6,3.15,4.08,1.0,1.99
T008,S009,R005,2024-03-16,0.4,20,1,1,5,3,6,1.99,4.08,1.0,1.43
T008,S008,R005,2024-03-16,0.6,20,1,1,5,3,6,1.43,4.08,1.0,4.8
T008,S019,R005,2024-03-16,0.8,20,1,1,5,3,6,4.8,4.08,1.0,4.53
T008,S017,R005,2024-03-16,1.0,20,1,1,5,3,6,4.53,4.08,1.0,7.76
T008,S011,R005,2024-03-16,0.0,11,0,1,5,3,6,0.0,4.08,1.0,3.23
T008,S010,R005,2024-03-16,0.2,11,0,1,5,3,6,3.23,4.08,1.0,2.72
T008,S009,R005,2024-03-16,0.4,11,0,1,5,3,6,2.72,4.08,1.0,2.4
T008,S008,R005,2024-03-16,0.6,11,0,1,5,3,6,2.4,4.08,1.0,3.89
T008,S019,R005,2024-03-16,0.8,11,0,1,5,3,6,3.89,4.08,1.0,5.54
T008,S017,R005,2024-03-16,1.0,11,0,1,5,3,6,5.54,4.08,1.0,6.83
T008,S011,R005,2024-03-16,0.0,6,0,1,5,3,6,0.0,4.08,1.0,0.0
T008,S010,R005,2024-03-16,0.2,6,0,1,5,3,6,0.0,4.08,1.0,0.0
T008,S009,R005,2024-03-16,0.4,6,0,1,5,3,6,0.0,4.08,1.0,0.91
T008,S008,R005,2024-03-16,0.6,6,0,1,5,3,6,0.91,4.08,1.0,0.0
T008,S019,R005,2024-03-16,0.8,6,0,1,5,3,6,0.0,4.08,1.0,0.15
T008,S017,R005,2024-03-16,1.0,6,0,1,5,3,6,0.15,4.08,1.0,0.02
T009,S021,R006,2024-03-16,0.0,12,0,1,5,1,3,0.0,4.08,1.0,0.05
T009,S022,R006,2024-03-16,0.5,12,0,1,5,1,3,0.05,4.08,1.0,0.56
T009,S023,R006,2024-03-16,1.0,12,0,1,5,1,3,0.56,4.08,1.0,1.62
T009,S021,R006,2024-03-16,0.0,11,0,1,5,1,3,0.0,4.08,1.0,0.52
T009,S022,R006,2024-03-16,0.5,11,0,1,5,1,3,0.52,4.08,1.0,0.94
T009,S023,R006,2024-03-16,1.0,11,0,1,5,1,3,0.94,4.08,1.0,1.57
T009,S021,R006,2024-03-16,0.0,10,1,1,5,1,3,0.0,4.08,1.0,0.19
T009,S022,R006,2024-03-16,0.5,10,1,1,5,1,3,0.19,4.08,1.0,0.43
T009,S023,R006,2024-03-16,1.0,10,1,1,5,1,3,0.43,4.08,1.0,1.79
T001,S001,R001,2024-03-17,0.0,6,0,1,6,3,6,0.0,0.54,2.0,0.23
T001,S002,R001,2024-03-17,0.2,6,0,1,6,3,6,0.23,0.54,2.0,0.23
T001,S003,R001,2024-03-17,0.4,6,0,1,6,3,6,0.23,0.54,2.0,0.4
T001,S010,R001,2024-03-17,0.6,6,0,1,6,3,6,0.4,0.54,2.0,0.21
T001,S011,R001,2024-03-17,0.8,6,0,1,6,3,6,0.21,0.54,2.0,1.32
T001,S012,R001,2024-03-17,1.0,6,0,1,6,3,6,1.32,0.54,2.0,1.03
T001,S001,R001,2024-03-17,0.0,12,0,1,6,3,6,0.0,0.54,2.0,0.0
T001,S002,R001,2024-03-17,0.2,12,0,1,6,3,6,0.0,0.54,2.0,0.0
T001,S003,R001,2024-03-17,0.4,12,0,1,6,3,6,0.0,0.54,2.0,0.97
T001,S010,R001,2024-03-17,0.6,12,0,1,6,3,6,0.97,0.54,2.0,1.09
T001,S011,R001,2024-03-17,0.8,12,0,1,6,3,6,1.09,0.54,2.0,1.78
T001,S012,R001,2024-03-17,1.0,12,0,1,6,3,6,1.78,0.54,2.0,1.59
T001,S001,R001,2024-03-17,0.0,12,0,1,6,3,6,0.0,0.54,2.0,0.0
T001,S002,R001,2024-03-17,0.2,12,0,1,6,3,6,0.0,0.54,2.0,1.35
T001,S003,R001,2024-03-17,0.4,12,0,1,6,3,6,1.35,0.54,2.0,0.5
T001,S010,R001,2024-03-17,0.6,12,0,1,6,3,6,0.5,0.54,2.0,0.72
T001,S011,R001,2024-03-17,0.8,12,0,1,6,3,6,0.72,0.54,2.0,0.97
T001,S012,R001,2024-03-17,1.0,12,0,1,6,3,6,0.97,0.54,2.0,1.35
T002,S012,R001,2024-03-17,0.0,7,1,1,6,3,6,0.0,0.54,2.0,2.64
T002,S011,R001,2024-03-17,0.2,7,1,1,6,3,6,2.64,0.54,2.0,3.92
T002,S010,R001,2024-03-17,0.4,7,1,1,6,3,6,3.92,0.54,2.0,4.11
T002,S003,R001,2024-03-17,0.6,7,1,1,6,3,6,4.11,0.54,2.0,5.49
T002,S002,R001,2024-03-17,0.8,7,1,1,6,3,6,5.49,0.54,2.0,5.25
T002,S001,R001,2024-03-17,1.0,7,1,1,6,3,6,5.25,0.54,2.0,9.11
T002,S012,R001,2024-03-17,0.0,19,1,1,6,3,6,0.0,0.54,2.0,0.0
T002,S011,R001,2024-03-17,0.2,19,1,1,6,3,6,0.0,0.54,2.0,0.66
T002,S010,R001,2024-03-17,0.4,19,1,1,6,3,6,0.66,0.54,2.0,0.72
T002,S003,R001,2024-03-17,0.6,19,1,1,6,3,6,0.72,0.54,2.0,2.5
T002,S002,R001,2024-03-17,0.8,19,1,1,6,3,6,2.5,0.54,2.0,4.43
T002,S001,R001,2024-03-17,1.0,19,1,1,6,3,6,4.43,0.54,2.0,6.56
T002,S012,R001,2024-03-17,0.0,8,1,1,6,3,6,0.0,0.54,2.0,0.7
T002,S011,R001,2024-03-17,0.2,8,1,1,6,3,6,0.7,0.54,2.0,1.1
T002,S010,R001,2024-03-17,0.4,8,1,1,6,3,6,1.1,0.54,2.0,2.85
T002,S003,R001,2024-03-17,0.6,8,1,1,6,3,6,2.85,0.54,2.0,4.68
T002,S002,R001,2024-03-17,0.8,8,1,1,6,3,6,4.68,0.54,2.0,6.7
T002,S001,R001,2024-03-17,1.0,8,1,1,6,3,6,6.7,0.54,2.0,8.44
T003,S004,R002,2024-03-17,0.0,14,0,1,6,3,5,0.0,0.54,2.0,0.0
T003,S005,R002,2024-03-17,0.25,14,0,1,6,3,5,0.0,0.54,2.0,0.0
T003,S006,R002,2024-03-17,0.5,14,0,1,6,3,5,0.0,0.54,2.0,0.44
T003,S020,R002,2024-03-17,0.75,14,0,1,6,3,5,0.44,0.54,2.0,0.75
T003,S007,R002,2024-03-17,1.0,14,0,1,6,3,5,0.75,0.54,2.0,1.0
T003,S004,R002,2024-03-17,0.0,5,0,1,6,3,5,0.0,0.54,2.0,0.0
T003,S005,R002,2024-03-17,0.25,5,0,1,6,3,5,0.0,0.54,2.0,0.87
T003,S006,R002,2024-03-17,0.5,5,0,1,6,3,5,0.87,0.54,2.0,0.0
T003,S020,R002,2024-03-17,0.75,5,0,1,6,3,5,0.0,0.54,2.0,0.5
T003,S007,R002,2024-03-17,1.0,5,0,1,6,3,5,0.5,0.54,2.0,0.39
T003,S004,R002,2024-03-17,0.0,10,1,1,6,3,5,0.0,0.54,2.0,2.36
T003,S005,R002,2024-03-17,0.25,10,1,1,6,3,5,2.36,0.54,2.0,2.49
T003,S006,R002,2024-03-17,0.5,10,1,1,6,3,5,2.49,0.54,2.0,1.9
T003,S020,R002,2024-03-17,0.75,10,1,1,6,3,5,1.9,0.54,2.0,0.76
T003,S007,R002,2024-03-17,1.0,10,1,1,6,3,5,0.76,0.54,2.0,1.85
T004,S007,R002,2024-03-17,0.0,18,1,1,6,3,5,0.0,0.54,2.0,0.17
T004,S020,R002,2024-03-17,0.25,18,1,1,6,3,5,0.17,0.54,2.0,0.85
T004,S006,R002,2024-03-17,0.5,18,1,1,6,3,5,0.85,0.54,2.0,1.5
T004,S005,R002,2024-03-17,0.75,18,1,1,6,3,5,1.5,0.54,2.0,1.92
T004,S004,R002,2024-03-17,1.0,18,1,1,6,3,5,1.92,0.54,2.0,3.46
T004,S007,R002,2024-03-17,0.0,10,1,1,6,3,5,0.0,0.54,2.0,1.61
T004,S020,R002,2024-03-17,0.25,10,1,1,6,3,5,1.61,0.54,2.0,1.72
T004,S006,R002,2024-03-17,0.5,10,1,1,6,3,5,1.72,0.54,2.0,2.87
T004,S005,R002,2024-03-17,0.75,10,1,1,6,3,5,2.87,0.54,2.0,2.76
T004,S004,R002,2024-03-17,1.0,10,1,1,6,3,5,2.76,0.54,2.0,2.8
T004,S007,R002,2024-03-17,0.0,19,1,1,6,3,5,0.0,0.54,2.0,1.82
T004,S020,R002,2024-03-17,0.25,19,1,1,6,3,5,1.82,0.54,2.0,2.63
T004,S006,R002,2024-03-17,0.5,19,1,1,6,3,5,2.63,0.54,2.0,1.64
T004,S005,R002,2024-03-17,0.75,19,1,1,6,3,5,1.64,0.54,2.0,1.87
T004,S004,R002,2024-03-17,1.0,19,1,1,6,3,5,1.87,0.54,2.0,2.27
T005,S010,R003,2024-03-17,0.0,18,1,1,6,3,5,0.0,0.54,2.0,2.21
T005,S001,R003,2024-03-17,0.25,18,1,1,6,3,5,2.21,0.54,2.0,3.02
T005,S002,R003,2024-03-17,0.5,18,1,1,6,3,5,3.02,0.54,2.0,5.85
T005,S016,R003,2024-03-17,0.75,18,1,1,6,3,5,5.85,0.54,2.0,6.27
T005,S015,R003,2024-03-17,1.0,18,1,1,6,3,5,6.27,0.54,2.0,8.5
T005,S010,R003,2024-03-17,0.0,17,1,1,6,3,5,0.0,0.54,2.0,0.88
T005,S001,R003,2024-03-17,0.25,17,1,1,6,3,5,0.88,0.54,2.0,1.06
T005,S002,R003,2024-03-17,0.5,17,1,1,6,3,5,1.06,0.54,2.0,2.14
T005,S016,R003,2024-03-17,0.75,17,1,1,6,3,5,2.14,0.54,2.0,4.3
T005,S015,R003,2024-03-17,1.0,17,1,1,6,3,5,4.3,0.54,2.0,3.98
T005,S010,R003,2024-03-17,0.0,20,1,1,6,3,5,0.0,0.54,2.0,2.55
T005,S001,R003,2024-03-17,0.25,20,1,1,6,3,5,2.55,0.54,2.0,2.82
T005,S002,R003,2024-03-17,0.5,20,1,1,6,3,5,2.82,0.54,2.0,0.93
T005,S016,R003,2024-03-17,0.75,20,1,1,6,3,5,0.93,0.54,2.0,1.99
T005,S015,R003,2024-03-17,1.0,20,1,1,6,3,5,1.99,0.54,2.0,3.05
T007,S013,R004,2024-03-17,0.0,11,0,1,6,3,6,0.0,0.54,1.0,1.33
T007,S014,R004,2024-03-17,0.2,11,0,1,6,3,6,1.33,0.54,1.0,1.3
T007,S001,R004,2024-03-17,0.4,11,0,1,6,3,6,1.3,0.54,1.0,2.52
T007,S020,R004,2024-03-17,0.6,11,0,1,6,3,6,2.52,0.54,1.0,2.48
T007,S017,R004,2024-03-17,0.8,11,0,1,6,3,6,2.48,0.54,1.0,1.74
T007,S018,R004,2024-03-17,1.0,11,0,1,6,3,6,1.74,0.54,1.0,2.36
T007,S013,R004,2024-03-17,0.0,8,1,1,6,3,6,0.0,0.54,1.0,0.18
T007,S014,R004,2024-03-17,0.2,8,1,1,6,3,6,0.18,0.54,1.0,0.0
T007,S001,R004,2024-03-17,0.4,8,1,1,6,3,6,0.0,0.54,1.0,1.53
T007,S020,R004,2024-03-17,0.6,8,1,1,6,3,6,1.53,0.54,1.0,1.15
T007,S017,R004,2024-03-17,0.8,8,1,1,6,3,6,1.15,0.54,1.0,2.05
T007,S018,R004,2024-03-17,1.0,8,1,1,6,3,6,2.05,0.54,1.0,4.6
T007,S013,R004,2024-03-17,0.0,17,1,1,6,3,6,0.0,0.54,1.0,1.14
T007,S014,R004,2024-03-17,0.2,17,1,1,6,3,6,1.14,0.54,1.0,1.1
T007,S001,R004,2024-03-17,0.4,17,1,1,6,3,6,1.1,0.54,1.0,2.1
T007,S020,R004,2024-03-17,0.6,17,1,1,6,3,6,2.1,0.54,1.0,1.59
T007,S017,R004,2024-03-17,0.8,17,1,1,6,3,6,1.59,0.54,1.0,3.34
T007,S018,R004,2024-03-17,1.0,17,1,1,6,3,6,3.34,0.54,1.0,5.61
T008,S011,R005,2024-03-17,0.0,17,1,1,6,3,6,0.0,0.54,1.0,1.42
T008,S010,R005,2024-03-17,0.2,17,1,1,6,3,6,1.42,0.54,1.0,1.54
T008,S009,R005,2024-03-17,0.4,17,1,1,6,3,6,1.54,0.54,1.0,2.38
T008,S008,R005,2024-03-17,0.6,17,1,1,6,3,6,2.38,0.54,1.0,5.37
T008,S019,R005,2024-03-17,0.8,17,1,1,6,3,6,5.37,0.54,1.0,6.47
T008,S017,R005,2024-03-17,1.0,17,1,1,6,3,6,6.47,0.54,1.0,11.41
T008,S011,R005,2024-03-17,0.0,15,0,1,6,3,6,0.0,0.54,1.0,0.0
T008,S010,R005,2024-03-17,0.2,15,0,1,6,3,6,0.0,0.54,1.0,1.7
T008,S009,R005,2024-03-17,0.4,15,0,1,6,3,6,1.7,0.54,1.0,1.73
T008,S008,R005,2024-03-17,0.6,15,0,1,6,3,6,1.73,0.54,1.0,2.04
T008,S019,R005,2024-03-17,0.8,15,0,1,6,3,6,2.04,0.54,1.0,1.55
T008,S017,R005,2024-03-17,1.0,15,0,1,6,3,6,1.55,0.54,1.0,4.16
T008,S011,R005,2024-03-17,0.0,22,0,1,6,3,6,0.0,0.54,1.0,0.82
T008,S010,R005,2024-03-17,0.2,22,0,1,6,3,6,0.82,0.54,1.0,1.38
T008,S009,R005,2024-03-17,0.4,22,0,1,6,3,6,1.38,0.54,1.0,3.11
T008,S008,R005,2024-03-17,0.6,22,0,1,6,3,6,3.11,0.54,1.0,4.84
T008,S019,R005,2024-03-17,0.8,22,0,1,6,3,6,4.84,0.54,1.0,4.56
T008,S017,R005,2024-03-17,1.0,22,0,1,6,3,6,4.56,0.54,1.0,5.07
T009,S021,R006,2024-03-17,0.0,18,1,1,6,1,3,0.0,0.54,1.0,1.01
T009,S022,R006,2024-03-17,0.5,18,1,1,6,1,3,1.01,0.54,1.0,0.93
T009,S023,R006,2024-03-17,1.0,18,1,1,6,1,3,0.93,0.54,1.0,0.83
T009,S021,R006,2024-03-17,0.0,20,1,1,6,1,3,0.0,0.54,1.0,0.03
T009,S022,R006,2024-03-17,0.5,20,1,1,6,1,3,0.03,0.54,1.0,0.15
T009,S023,R006,2024-03-17,1.0,20,1,1,6,1,3,0.15,0.54,1.0,0.91
T009,S021,R006,2024-03-17,0.0,13,0,1,6,1,3,0.0,0.54,1.0,0.39
T009,S022,R006,2024-03-17,0.5,13,0,1,6,1,3,0.39,0.54,1.0,0.98
T009,S023,R006,2024-03-17,1.0,13,0,1,6,1,3,0.98,0.54,1.0,1.01
T001,S001,R001,2024-03-18,0.0,18,1,0,0,3,6,0.0,3.64,2.0,5.42
T001,S002,R001,2024-03-18,0.2,18,1,0,0,3,6,5.42,3.64,2.0,7.28
T001,S003,R001,2024-03-18,0.4,18,1,0,0,3,6,7.28,3.64,2.0,7.4
T001,S010,R001,2024-03-18,0.6,18,1,0,0,3,6,7.4,3.64,2.0,8.56
T001,S011,R001,2024-03-18,0.8,18,1,0,0,3,6,8.56,3.64,2.0,13.39
T001,S012,R001,2024-03-18,1.0,18,1,0,0,3,6,13.39,3.64,2.0,15.45
T001,S001,R001,2024-03-18,0.0,22,0,0,0,3,6,0.0,3.64,2.0,1.65
T001,S002,R001,2024-03-18,0.2,22,0,0,0,3,6,1.65,3.64,2.0,2.73
T001,S003,R001,2024-03-18,0.4,22,0,0,0,3,6,2.73,3.64,2.0,3.88
T001,S010,R001,2024-03-18,0.6,22,0,0,0,3,6,3.88,3.64,2.0,6.63
T001,S011,R001,2024-03-18,0.8,22,0,0,0,3,6,6.63,3.64,2.0,6.53
T001,S012,R001,2024-03-18,1.0,22,0,0,0,3,6,6.53,3.64,2.0,7.38
T001,S001,R001,2024-03-18,0.0,17,1,0,0,3,6,0.0,3.64,2.0,4.02
T001,S002,R001,2024-03-18,0.2,17,1,0,0,3,6,4.02,3.64,2.0,6.8
T001,S003,R001,2024-03-18,0.4,17,1,0,0,3,6,6.8,3.64,2.0,8.06
T001,S010,R001,2024-03-18,0.6,17,1,0,0,3,6,8.06,3.64,2.0,13.66
T001,S011,R001,2024-03-18,0.8,17,1,0,0,3,6,13.66,3.64,2.0,13.6
T001,S012,R001,2024-03-18,1.0,17,1,0,0,3,6,13.6,3.64,2.0,20.18
T002,S012,R001,2024-03-18,0.0,9,1,0,0,3,6,0.0,3.64,2.0,3.96
T002,S011,R001,2024-03-18,0.2,9,1,0,0,3,6,3.96,3.64,2.0,2.68
T002,S010,R001,2024-03-18,0.4,9,1,0,0,3,6,2.68,3.64,2.0,6.64
T002,S003,R001,2024-03-18,0.6,9,1,0,0,3,6,6.64,3.64,2.0,7.99
T002,S002,R001,2024-03-18,0.8,9,1,0,0,3,6,7.99,3.64,2.0,13.39
T002,S001,R001,2024-03-18,1.0,9,1,0,0,3,6,13.39,3.64,2.0,18.66
T002,S012,R001,2024-03-18,0.0,8,1,0,0,3,6,0.0,3.64,2.0,5.36
T002,S011,R001,2024-03-18,0.2,8,1,0,0,3,6,5.36,3.64,2.0,5.98
T002,S010,R001,2024-03-18,0.4,8,1,0,0,3,6,5.98,3.64,2.0,9.5
T002,S003,R001,2024-03-18,0.6,8,1,0,0,3,6,9.5,3.64,2.0,14.77
T002,S002,R001,2024-03-18,0.8,8,1,0,0,3,6,14.77,3.64,2.0,19.53
T002,S001,R001,2024-03-18,1.0,8,1,0,0,3,6,19.53,3.64,2.0,20.15
T002,S012,R001,2024-03-18,0.0,19,1,0,0,3,6,0.0,3.64,2.0,3.55
T002,S011,R001,2024-03-18,0.2,19,1,0,0,3,6,3.55,3.64,2.0,4.15
T002,S010,R001,2024-03-18,0.4,19,1,0,0,3,6,4.15,3.64,2.0,5.54
T002,S003,R001,2024-03-18,0.6,19,1,0,0,3,6,5.54,3.64,2.0,7.1
T002,S002,R001,2024-03-18,0.8,19,1,0,0,3,6,7.1,3.64,2.0,11.74
T002,S001,R001,2024-03-18,1.0,19,1,0,0,3,6,11.74,3.64,2.0,16.09
T003,S004,R002,2024-03-18,0.0,14,0,0,0,3,5,0.0,3.64,2.0,1.07
T003,S005,R002,2024-03-18,0.25,14,0,0,0,3,5,1.07,3.64,2.0,2.93
T003,S006,R002,2024-03-18,0.5,14,0,0,0,3,5,2.93,3.64,2.0,2.32
T003,S020,R002,2024-03-18,0.75,14,0,0,0,3,5,2.32,3.64,2.0,5.69
T003,S007,R002,2024-03-18,1.0,14,0,0,0,3,5,5.69,3.64,2.0,9.25
T003,S004,R002,2024-03-18,0.0,9,1,0,0,3,5,0.0,3.64,2.0,1.38
T003,S005,R002,2024-03-18,0.25,9,1,0,0,3,5,1.38,3.64,2.0,1.9
T003,S006,R002,2024-03-18,0.5,9,1,0,0,3,5,1.9,3.64,2.0,3.98
T003,S020,R002,2024-03-18,0.75,9,1,0,0,3,5,3.98,3.64,2.0,6.6
T003,S007,R002,2024-03-18,1.0,9,1,0,0,3,5,6.6,3.64,2.0,11.51
T003,S004,R002,2024-03-18,0.0,7,1,0,0,3,5,0.0,3.64,2.0,0.85
T003,S005,R002,2024-03-18,0.25,7,1,0,0,3,5,0.85,3.64,2.0,0.56
T003,S006,R002,2024-03-18,0.5,7,1,0,0,3,5,0.56,3.64,2.0,2.08
T003,S020,R002,2024-03-18,0.75,7,1,0,0,3,5,2.08,3.64,2.0,2.08
T003,S007,R002,2024-03-18,1.0,7,1,0,0,3,5,2.08,3.64,2.0,3.84
T004,S007,R002,2024-03-18,0.0,14,0,0,0,3,5,0.0,3.64,2.0,1.2
T004,S020,R002,2024-03-18,0.25,14,0,0,0,3,5,1.2,3.64,2.0,0.83
T004,S006,R002,2024-03-18,0.5,14,0,0,0,3,5,0.83,3.64,2.0,4.64
T004,S005,R002,2024-03-18,0.75,14,0,0,0,3,5,4.64,3.64,2.0,4.78
T004,S004,R002,2024-03-18,1.0,14,0,0,0,3,5,4.78,3.64,2.0,5.69
T004,S007,R002,2024-03-18,0.0,15,0,0,0,3,5,0.0,3.64,2.0,0.0
T004,S020,R002,2024-03-18,0.25,15,0,0,0,3,5,0.0,3.64,2.0,2.05
T004,S006,R002,2024-03-18,0.5,15,0,0,0,3,5,2.05,3.64,2.0,4.98
T004,S005,R002,2024-03-18,0.75,15,0,0,0,3,5,4.98,3.64,2.0,4.69
T004,S004,R002,2024-03-18,1.0,15,0,0,0,3,5,4.69,3.64,2.0,5.24
T004,S007,R002,2024-03-18,0.0,19,1,0,0,3,5,0.0,3.64,2.0,0.74
T004,S020,R002,2024-03-18,0.25,19,1,0,0,3,5,0.74,3.64,2.0,1.92
T004,S006,R002,2024-03-18,0.5,19,1,0,0,3,5,1.92,3.64,2.0,3.27
T004,S005,R002,2024-03-18,0.75,19,1,0,0,3,5,3.27,3.64,2.0,4.55
T004,S004,R002,2024-03-18,1.0,19,1,0,0,3,5,4.55,3.64,2.0,6.71
T005,S010,R003,2024-03-18,0.0,7,1,0,0,3,5,0.0,3.64,2.0,2.79
T005,S001,R003,2024-03-18,0.25,7,1,0,0,3,5,2.79,3.64,2.0,4.7
T005,S002,R003,2024-03-18,0.5,7,1,0,0,3,5,4.7,3.64,2.0,6.42
T005,S016,R003,2024-03-18,0.75,7,1,0,0,3,5,6.42,3.64,2.0,10.31
T005,S015,R003,2024-03-18,1.0,7,1,0,0,3,5,10.31,3.64,2.0,11.78
T005,S010,R003,2024-03-18,0.0,21,0,0,0,3,5,0.0,3.64,2.0,0.88
T005,S001,R003,2024-03-18,0.25,21,0,0,0,3,5,0.88,3.64,2.0,0.82
T005,S002,R003,2024-03-18,0.5,21,0,0,0,3,5,0.82,3.64,2.0,1.62
T005,S016,R003,2024-03-18,0.75,21,0,0,0,3,5,1.62,3.64,2.0,2.56
T005,S015,R003,2024-03-18,1.0,21,0,0,0,3,5,2.56,3.64,2.0,6.03
T005,S010,R003,2024-03-18,0.0,19,1,0,0,3,5,0.0,3.64,2.0,1.89
T005,S001,R003,2024-03-18,0.25,19,1,0,0,3,5,1.89,3.64,2.0,2.31
T005,S002,R003,2024-03-18,0.5,19,1,0,0,3,5,2.31,3.64,2.0,6.57
T005,S016,R003,2024-03-18,0.75,19,1,0,0,3,5,6.57,3.64,2.0,9.68
T005,S015,R003,2024-03-18,1.0,19,1,0,0,3,5,9.68,3.64,2.0,12.54
T007,S013,R004,2024-03-18,0.0,6,0,0,0,3,6,0.0,3.64,1.0,0.37
T007,S014,R004,2024-03-18,0.2,6,0,0,0,3,6,0.37,3.64,1.0,0.18
T007,S001,R004,2024-03-18,0.4,6,0,0,0,3,6,0.18,3.64,1.0,0.87
T007,S020,R004,2024-03-18,0.6,6,0,0,0,3,6,0.87,3.64,1.0,1.04
T007,S017,R004,2024-03-18,0.8,6,0,0,0,3,6,1.04,3.64,1.0,1.24
T007,S018,R004,2024-03-18,1.0,6,0,0,0,3,6,1.24,3.64,1.0,1.03
T007,S013,R004,2024-03-18,0.0,20,1,0,0,3,6,0.0,3.64,1.0,1.21
T007,S014,R004,2024-03-18,0.2,20,1,0,0,3,6,1.21,3.64,1.0,1.02
T007,S001,R004,2024-03-18,0.4,20,1,0,0,3,6,1.02,3.64,1.0,2.07
T007,S020,R004,2024-03-18,0.6,20,1,0,0,3,6,2.07,3.64,1.0,4.24
T007,S017,R004,2024-03-18,0.8,20,1,0,0,3,6,4.24,3.64,1.0,4.99
T007,S018,R004,2024-03-18,1.0,20,1,0,0,3,6,4.99,3.64,1.0,6.51
T007,S013,R004,2024-03-18,0.0,22,0,0,0,3,6,0.0,3.64,1.0,1.23
T007,S014,R004,2024-03-18,0.2,22,0,0,0,3,6,1.23,3.64,1.0,2.85
T007,S001,R004,2024-03-18,0.4,22,0,0,0,3,6,2.85,3.64,1.0,3.49
T007,S020,R004,2024-03-18,0.6,22,0,0,0,3,6,3.49,3.64,1.0,2.72
T007,S017,R004,2024-03-18,0.8,22,0,0,0,3,6,2.72,3.64,1.0,3.88
T007,S018,R004,2024-03-18,1.0,22,0,0,0,3,6,3.88,3.64,1.0,5.96
T008,S011,R005,2024-03-18,0.0,12,0,0,0,3,6,0.0,3.64,1.0,0.14
T008,S010,R005,2024-03-18,0.2,12,0,0,0,3,6,0.14,3.64,1.0,0.56
T008,S009,R005,2024-03-18,0.4,12,0,0,0,3,6,0.56,3.64,1.0,2.63
T008,S008,R005,2024-03-18,0.6,12,0,0,0,3,6,2.63,3.64,1.0,5.5
T008,S019,R005,2024-03-18,0.8,12,0,0,0,3,6,5.5,3.64,1.0,6.97
T008,S017,R005,2024-03-18,1.0,12,0,0,0,3,6,6.97,3.64,1.0,9.84
T008,S011,R005,2024-03-18,0.0,10,1,0,0,3,6,0.0,3.64,1.0,1.56
T008,S010,R005,2024-03-18,0.2,10,1,0,0,3,6,1.56,3.64,1.0,2.03
T008,S009,R005,2024-03-18,0.4,10,1,0,0,3,6,2.03,3.64,1.0,2.06
T008,S008,R005,2024-03-18,0.6,10,1,0,0,3,6,2.06,3.64,1.0,3.05
T008,S019,R005,2024-03-18,0.8,10,1,0,0,3,6,3.05,3.64,1.0,6.18
T008,S017,R005,2024-03-18,1.0,10,1,0,0,3,6,6.18,3.64,1.0,7.31
T008,S011,R005,2024-03-18,0.0,6,0,0,0,3,6,0.0,3.64,1.0,0.85
T008,S010,R005,2024-03-18,0.2,6,0,0,0,3,6,0.85,3.64,1.0,0.91
T008,S009,R005,2024-03-18,0.4,6,0,0,0,3,6,0.91,3.64,1.0,1.42
T008,S008,R005,2024-03-18,0.6,6,0,0,0,3,6,1.42,3.64,1.0,1.4
T008,S019,R005,2024-03-18,0.8,6,0,0,0,3,6,1.4,3.64,1.0,3.38
T008,S017,R005,2024-03-18,1.0,6,0,0,0,3,6,3.38,3.64,1.0,4.8
T009,S021,R006,2024-03-18,0.0,13,0,0,0,1,3,0.0,3.64,1.0,0.93
T009,S022,R006,2024-03-18,0.5,13,0,0,0,1,3,0.93,3.64,1.0,0.59
T009,S023,R006,2024-03-18,1.0,13,0,0,0,1,3,0.59,3.64,1.0,2.55
T009,S021,R006,2024-03-18,0.0,16,0,0,0,1,3,0.0,3.64,1.0,0.18
T009,S022,R006,2024-03-18,0.5,16,0,0,0,1,3,0.18,3.64,1.0,0.34
T009,S023,R006,2024-03-18,1.0,16,0,0,0,1,3,0.34,3.64,1.0,1.74
T009,S021,R006,2024-03-18,0.0,10,1,0,0,1,3,0.0,3.64,1.0,0.6
T009,S022,R006,2024-03-18,0.5,10,1,0,0,1,3,0.6,3.64,1.0,1.14
T009,S023,R006,2024-03-18,1.0,10,1,0,0,1,3,1.14,3.64,1.0,2.07
T001,S001,R001,2024-03-19,0.0,16,0,0,1,3,6,0.0,0.21,2.0,1.17
T001,S002,R001,2024-03-19,0.2,16,0,0,1,3,6,1.17,0.21,2.0,0.0
T001,S003,R001,2024-03-19,0.4,16,0,0,1,3,6,0.0,0.21,2.0,1.13
